password_len,guesses,log10_guesses,gn_score,top_pattern,comp_score,comp_strong,entropy_bits,entropy_strong,in_training_corpus
8,2272.0,3.3564083270389813,1,dictionary:breach,2,False,26.575424759098897,False,True
8,5208.0,3.7166709755601355,1,dictionary:breach,3,False,41.3594000115385,False,True
7,1151.0,3.061075323629792,1,dictionary:breach,1,False,32.90307802698764,False,True
7,1203.0,3.0802656273398448,1,dictionary:breach,1,False,32.90307802698764,False,True
6,364.0,2.561101383649056,0,repeat,1,False,28.202638308846552,False,True
8,354.0,2.5490032620257876,0,dictionary:english,2,False,37.603517745128734,False,True
9,1139.0,3.0565237240791,1,dictionary:breach,2,False,42.303957463269825,False,True
9,431.0,2.634477270160732,0,dictionary:breach,3,False,46.529325012980806,False,True
9,3096.0,3.490800952010855,1,dictionary:breach,3,False,46.529325012980806,False,True
6,1843.0,3.265525335219074,1,dictionary:breach,1,False,19.931568569324174,False,True
6,1282.0,3.107888025182799,1,dictionary:breach,1,False,28.202638308846552,False,True
9,4902.0,3.6903733069160594,1,dictionary:breach,3,False,46.529325012980806,False,True
9,32.0,1.505149978319906,0,dictionary:breach,2,False,29.89735285398626,False,True
5,100.0,2.0,0,sequence,1,False,16.609640474436812,False,True
7,1283.0,3.1082266563749283,1,dictionary:breach,1,False,32.90307802698764,False,True
6,1116.0,3.04766419460156,1,dictionary:breach,1,False,28.202638308846552,False,True
5,1924.0,3.2842050677017944,1,dictionary:breach,1,False,23.502198590705458,False,True
6,1665.0,3.221414237842339,1,dictionary:breach,1,False,28.202638308846552,False,True
6,4493.0,3.6525364185930256,1,dictionary:breach,2,False,31.019550008653873,False,True
6,4623.0,3.664923893438082,1,dictionary:breach,2,False,31.019550008653873,False,True
7,1054.0,3.0228406108765276,1,dictionary:breach,1,False,32.90307802698764,False,True
3,182.0,2.260071387985075,0,dictionary:english,1,False,14.101319154423276,False,True
6,1307.0,3.116275587580544,1,dictionary:breach,1,False,28.202638308846552,False,True
10,3465.0,3.539703238947826,1,dictionary:breach,3,False,51.69925001442312,False,True
8,742.0,2.870403905279027,0,dictionary:breach,2,False,37.603517745128734,False,True
9,2432.0,3.385963570600697,1,dictionary:breach,3,False,46.529325012980806,False,True
8,880.0,2.9444826721501687,0,dictionary:breach,2,False,37.603517745128734,False,True
6,1357.0,3.1325798476597373,1,dictionary:breach,1,False,28.202638308846552,False,True
12,2.0,0.3010299956639812,0,repeat,3,False,39.86313713864835,False,True
8,805.0,2.9057958803678687,0,dictionary:breach,2,False,37.603517745128734,False,True
10,1314.0,3.1185953652237624,1,dictionary:breach,2,False,33.219280948873624,False,True
9,8027.0,3.9045532629767727,1,dictionary:breach,3,False,46.529325012980806,False,True
6,664.0,2.822168079368018,0,dictionary:breach,1,False,28.202638308846552,False,True
6,520.0,2.7160033436347994,0,dictionary:eff,1,False,28.202638308846552,False,True
8,4651.0,3.667546339511517,1,dictionary:breach,3,False,41.3594000115385,False,True
5,5324.0,3.7262380468026373,1,dictionary:breach,1,False,23.502198590705458,False,True
6,300.0,2.4771212547196626,0,repeat,1,False,19.931568569324174,False,True
8,5667.0,3.753353212641496,1,dictionary:breach,3,False,41.3594000115385,False,True
6,1263.0,3.1014033505553313,1,dictionary:breach,1,False,28.202638308846552,False,True
6,869.0,2.9390197764486667,0,dictionary:breach,1,False,28.202638308846552,False,True
6,300.0,2.4771212547196626,0,repeat,1,False,19.931568569324174,False,True
9,3889.0,3.58983794314746,1,dictionary:breach,3,False,46.529325012980806,False,True
13,452952.0,5.656052181616276,1,dictionary:breach,5,True,77.40455203502937,True,True
7,1228.0,3.0891983668051486,1,dictionary:breach,1,False,32.90307802698764,False,True
6,300.0,2.4771212547196626,0,repeat,1,False,19.931568569324174,False,True
8,5985.0,3.7770641547424297,1,dictionary:breach,3,False,41.3594000115385,False,True
6,2354.0,3.3718064585074163,1,dictionary:breach,2,False,31.019550008653873,False,True
9,6949.0,3.841922311679451,1,dictionary:breach,3,False,46.529325012980806,False,True
8,3176.0,3.5018804937550585,1,dictionary:breach,3,False,41.3594000115385,False,True
5,1404.0,3.147367107793787,1,dictionary:breach,1,False,23.502198590705458,False,True
8,1044.0,3.018700498666244,1,dictionary:breach,2,False,37.603517745128734,False,True
8,1124.0,3.0507663112330428,1,dictionary:breach,2,False,37.603517745128734,False,True
8,2179.0,3.338257230246256,1,dictionary:breach,2,False,37.603517745128734,False,True
8,1099.0,3.040997692423491,1,dictionary:breach,3,False,41.3594000115385,False,True
5,1075.0,3.0314084642516246,1,dictionary:breach,1,False,23.502198590705458,False,True
7,787.0,2.8959747323590648,0,dictionary:breach,1,False,32.90307802698764,False,True
9,117.0,2.0681858617461617,0,dictionary:breach,2,False,42.303957463269825,False,True
5,1427.0,3.154423973114647,1,dictionary:breach,1,False,23.502198590705458,False,True
7,1071.0,3.0297894708318562,1,dictionary:breach,1,False,32.90307802698764,False,True
9,1639.0,3.214578953570499,1,dictionary:breach,2,False,42.303957463269825,False,True
7,364.0,2.561101383649056,0,bruteforce,2,False,36.18947501009619,False,True
8,1040.0,3.0170333392987803,1,dictionary:breach,2,False,37.603517745128734,False,True
6,2600.0,3.4149733479708178,1,bruteforce,2,False,31.019550008653873,False,True
6,7874.0,3.8961954104542107,1,dictionary:breach,2,False,31.019550008653873,False,True
7,8766.0,3.9428014663179405,1,dictionary:breach,2,False,36.18947501009619,False,True
6,1118.0,3.048441803550405,1,dictionary:breach,1,False,28.202638308846552,False,True
9,60.0,1.7781512503836439,0,dictionary:breach,3,False,46.529325012980806,False,True
8,773.0,2.8881794939183254,0,dictionary:breach,3,False,41.3594000115385,False,True
7,1113.0,3.0464951643347087,1,dictionary:breach,1,False,32.90307802698764,False,True
7,52.0,1.7160033436347992,0,bruteforce,2,False,36.18947501009619,False,True
6,1213.0,3.083860800866573,1,dictionary:breach,1,False,28.202638308846552,False,True
6,1193.0,3.076640443670342,1,dictionary:breach,1,False,28.202638308846552,False,True
9,894.0,2.951337518795918,0,dictionary:breach,2,False,42.303957463269825,False,True
4,1298.0,3.113274692464351,1,dictionary:breach,1,False,18.801758872564367,False,True
7,1279.0,3.106870544478654,1,dictionary:breach,1,False,32.90307802698764,False,True
6,1183.0,3.072984744627931,1,dictionary:breach,1,False,28.202638308846552,False,True
10,4277.0,3.6311392502568114,1,dictionary:breach,3,False,51.69925001442312,False,True
9,1232.0,3.090610707828407,1,dictionary:breach,2,False,29.89735285398626,False,True
6,2224.0,3.34713478291002,1,dictionary:breach,1,False,28.202638308846552,False,True
10,120.0,2.079181246047625,0,dictionary:breach,3,False,51.69925001442312,False,True
7,4018.0,3.60400993241223,1,dictionary:breach,2,False,36.18947501009619,False,True
8,4065.0,3.609060549930087,1,dictionary:breach,3,False,41.3594000115385,False,True
6,1215.0,3.0845762779343313,1,dictionary:breach,1,False,28.202638308846552,False,True
6,1013.0,3.0056094453602804,1,dictionary:english,1,False,28.202638308846552,False,True
7,11983.0,4.078565559317117,1,dictionary:breach,2,False,36.18947501009619,False,True
7,13056.0,4.115810141409786,1,dictionary:breach,2,False,36.18947501009619,False,True
6,987.0,2.9943171526696366,0,dictionary:breach,1,False,28.202638308846552,False,True
8,7069.0,3.8493579816612993,1,dictionary:breach,3,False,41.3594000115385,False,True
4,1245.0,3.095169351431755,1,dictionary:breach,1,False,18.801758872564367,False,True
8,1094.0,3.039017321997412,1,dictionary:breach,3,False,41.3594000115385,False,True
14,897.0,2.952792443044092,0,dictionary:breach,4,False,72.37895002019238,True,True
6,6050.0,3.7817553746524695,1,dictionary:breach,2,False,31.019550008653873,False,True
6,4466.0,3.649918718735419,1,dictionary:breach,2,False,31.019550008653873,False,True
7,1216.0,3.0849335749367164,1,dictionary:breach,1,False,32.90307802698764,False,True
6,1064.0,3.0269416279590295,1,dictionary:breach,1,False,28.202638308846552,False,True
8,943000.0,5.9745116927373285,1,dictionary:breach,4,False,47.633570483095,False,False
5,6976.0,3.8436064719245113,1,dictionary:breach,1,False,23.502198590705458,False,True
7,1076.0,3.03181227133037,1,dictionary:breach,1,False,32.90307802698764,False,True
10,804.0,2.905256048748451,0,dictionary:breach,2,False,47.004397181410916,False,True
9,800.0,2.9030899869919438,0,dictionary:breach,3,False,46.529325012980806,False,True
6,1911.0,3.281260687055013,1,dictionary:breach,1,False,28.202638308846552,False,True
6,960.0,2.9822712330395684,0,dictionary:breach,1,False,28.202638308846552,False,True
7,7120.0,3.8524799936368566,1,dictionary:breach,2,False,36.18947501009619,False,True
6,963.0,2.9836262871245345,0,dictionary:breach,1,False,28.202638308846552,False,True
6,312.0,2.494154594018443,0,dictionary:breach,2,False,31.019550008653873,False,True
6,5130.0,3.7101173651118167,1,dictionary:breach,2,False,31.019550008653873,False,True
6,3291.0,3.517327882294374,1,dictionary:breach,2,False,31.019550008653873,False,True
7,10684.0,4.0287338793493355,1,dictionary:breach,2,False,36.18947501009619,False,True
8,1144.0,3.0584260244570056,1,dictionary:breach,2,False,37.603517745128734,False,True
8,3907.0,3.591843411224785,1,dictionary:breach,3,False,41.3594000115385,False,True
8,1748.0,3.2425414282983844,1,dictionary:breach,2,False,37.603517745128734,False,True
9,808.0,2.9074113607745864,0,dictionary:breach,3,False,46.529325012980806,False,True
9,6901.0,3.838912027405999,1,dictionary:breach,3,False,46.529325012980806,False,True
10,1023.0,3.0098756337121606,1,dictionary:breach,2,False,47.004397181410916,False,True
8,400.0,2.6020599913279625,0,repeat,2,False,26.575424759098897,False,True
8,6752.0,3.829432433617599,1,dictionary:breach,3,False,41.3594000115385,False,True
6,1072.0,3.0301947853567515,1,dictionary:breach,1,False,28.202638308846552,False,True
7,4544.0,3.6574383227029625,1,dictionary:breach,1,False,32.90307802698764,False,True
10,500.0,2.6989700043360187,0,dictionary:breach,3,False,51.69925001442312,False,True
6,10198.0,4.008515007631455,1,dictionary:breach,2,False,31.019550008653873,False,True
6,1212.0,3.0835026198302677,1,dictionary:breach,1,False,28.202638308846552,False,True
7,8194.0,3.9134959596171233,1,dictionary:breach,2,False,36.18947501009619,False,True
6,5038.0,3.7022581631620946,1,dictionary:breach,2,False,31.019550008653873,False,True
6,3971.0,3.598899887063883,1,dictionary:breach,2,False,31.019550008653873,False,True
5,1343.0,3.128076012668716,1,dictionary:breach,1,False,23.502198590705458,False,True
10,5672.0,3.7537362221750104,1,dictionary:breach,3,False,51.69925001442312,False,True
6,10867.0,4.03610966706058,1,dictionary:breach,2,False,31.019550008653873,False,True
8,4218.0,3.625106575403468,1,dictionary:breach,3,False,41.3594000115385,False,True
8,62275.0,4.794313736208545,1,dictionary:breach,3,False,47.06114439489473,False,True
7,1043.0,3.018284308426531,1,dictionary:breach,1,False,32.90307802698764,False,True
7,10368.0,4.015694988526518,1,dictionary:breach,2,False,36.18947501009619,False,True
5,920.0,2.9637878273455556,0,dictionary:english,1,False,23.502198590705458,False,True
11,866.0,2.937517892017347,0,dictionary:breach,2,False,51.70483689955201,False,True
5,307.0,2.4871383754771865,0,dictionary:english,1,False,23.502198590705458,False,True
8,299.0,2.4756711883244296,0,dictionary:english,2,False,37.603517745128734,False,True
9,3687.0,3.5666731376061165,1,dictionary:breach,3,False,46.529325012980806,False,True
10,7446.0,3.871923031882374,1,dictionary:breach,3,False,51.69925001442312,False,True
8,3238.0,3.5102768444173553,1,dictionary:breach,3,False,41.3594000115385,False,True
6,3267.0,3.5141491344754376,1,dictionary:breach,2,False,31.019550008653873,False,True
8,6603.0,3.8197412972730107,1,dictionary:breach,3,False,41.3594000115385,False,True
7,1455.0,3.1628629933219266,1,dictionary:breach,1,False,32.90307802698764,False,True
10,15173.0,4.181071457822617,1,dictionary:breach,3,False,51.69925001442312,False,True
10,1407.0,3.1482940974347455,1,dictionary:breach,3,False,51.69925001442312,False,True
7,6257.0,3.7963661549775214,1,dictionary:breach,2,False,36.18947501009619,False,True
9,1400.0,3.146128035678238,1,dictionary:breach,2,False,42.303957463269825,False,True
8,1084.0,3.035029282202368,1,dictionary:breach,2,False,37.603517745128734,False,True
8,3022.0,3.4802944600030066,1,dictionary:breach,2,False,37.603517745128734,False,True
6,9051.0,3.956696564894651,1,dictionary:breach,2,False,31.019550008653873,False,True
6,6122.0,3.786893325261316,1,dictionary:breach,2,False,31.019550008653873,False,True
4,150.0,2.1760912590556813,0,date,1,False,13.287712379549449,False,True
9,300.0,2.4771212547196626,0,dictionary:breach,3,False,46.529325012980806,False,True
7,1520.0,3.181843587944773,1,dictionary:breach,2,False,36.18947501009619,False,True
6,1356.0,3.1322596895310446,1,dictionary:breach,1,False,28.202638308846552,False,True
9,8100.0,3.90848501887865,1,dictionary:breach,3,False,46.529325012980806,False,True
8,2045.0,3.3106933123433606,1,dictionary:breach,2,False,26.575424759098897,False,True
6,2000.0,3.3010299956639813,1,repeat,1,False,19.931568569324174,False,True
8,938.0,2.972202838379064,0,dictionary:breach,3,False,41.3594000115385,False,True
6,1496.0,3.174931593528443,1,dictionary:breach,1,False,28.202638308846552,False,True
6,1260.0,3.1003705451175634,1,dictionary:breach,1,False,28.202638308846552,False,True
6,1339.0,3.1267805770120094,1,dictionary:breach,1,False,28.202638308846552,False,True
7,886.0,2.9474337218870508,0,dictionary:breach,1,False,32.90307802698764,False,True
7,21522.0,4.33288262705961,1,dictionary:breach,2,False,36.18947501009619,False,True
6,156.0,2.1931245983544616,0,repeat,1,False,28.202638308846552,False,True
5,1321.0,3.1209028176145277,1,dictionary:breach,2,False,25.84962500721156,False,True
6,1129.0,3.052693941924968,1,dictionary:breach,1,False,28.202638308846552,False,True
8,1643.0,3.215637563435062,1,dictionary:breach,2,False,37.603517745128734,False,True
8,3350.0,3.5250448070368456,1,dictionary:breach,3,False,41.3594000115385,False,True
6,1481.0,3.1705550585212086,1,dictionary:breach,1,False,28.202638308846552,False,True
9,9634.0,3.9838066419784153,1,dictionary:breach,3,False,46.529325012980806,False,True
6,1061.0,3.025715383901341,1,dictionary:breach,1,False,28.202638308846552,False,True
7,929.0,2.968015713993642,0,dictionary:breach,1,False,32.90307802698764,False,True
8,2527.0,3.402605241919915,1,dictionary:breach,3,False,41.3594000115385,False,True
9,3881.0,3.5889436427400154,1,dictionary:breach,2,False,42.303957463269825,False,True
1,26.0,1.414973347970818,0,bruteforce,1,False,4.700439718141092,False,True
6,1963.0,3.292920299600006,1,dictionary:breach,1,False,28.202638308846552,False,True
8,1270.0,3.1038037209559572,1,dictionary:breach,2,False,26.575424759098897,False,True
6,8634.0,3.936212044320249,1,dictionary:breach,2,False,31.019550008653873,False,True
5,100.0,2.0,0,sequence,1,False,16.609640474436812,False,True
8,1353.0,3.131297796597623,1,dictionary:breach,2,False,37.603517745128734,False,True
9,1435.0,3.1568519010700116,1,dictionary:breach,2,False,42.303957463269825,False,True
6,6303.0,3.799547307125615,1,dictionary:breach,2,False,31.019550008653873,False,True
7,1305.0,3.1156105116743,1,dictionary:breach,1,False,32.90307802698764,False,True
5,1171.0,3.0685568950723634,1,dictionary:breach,1,False,23.502198590705458,False,True
10,3095.0,3.490660653356137,1,dictionary:breach,3,False,51.69925001442312,False,True
7,597.0,2.7759743311293694,0,dictionary:breach,1,False,32.90307802698764,False,True
6,1333.0,3.1248301494138593,1,dictionary:breach,1,False,28.202638308846552,False,True
7,1519.0,3.181557773862787,1,dictionary:breach,1,False,32.90307802698764,False,True
7,10165.0,4.007107382974057,1,dictionary:breach,2,False,36.18947501009619,False,True
6,300.0,2.4771212547196626,0,repeat,1,False,19.931568569324174,False,True
6,11978.0,4.07838430874819,1,dictionary:breach,2,False,31.019550008653873,False,True
6,4319.0,3.6353832040474985,1,dictionary:breach,2,False,31.019550008653873,False,True
6,1577.0,3.197831693328903,1,dictionary:breach,1,False,28.202638308846552,False,True
6,4691.0,3.6712654329471586,1,dictionary:breach,2,False,31.019550008653873,False,True
7,416.0,2.619093330626743,0,bruteforce,2,False,36.18947501009619,False,True
7,3664.0,3.563955464995813,1,dictionary:breach,1,False,32.90307802698764,False,True
